distance_m,elevation_m,slope_m_per_m,curvature_m_per_m2
291079.738,2511.296,0.022710,0.000025147
291090.188,2511.531,0.026621,-0.000102965
291100.638,2511.780,0.028016,-0.000298425
291111.089,2511.996,0.020631,-0.000495467
291121.539,2512.122,0.007448,-0.000594941
291131.989,2512.112,-0.001496,-0.000538351
291142.439,2512.026,-0.012273,-0.000422002
291152.889,2511.897,-0.021151,-0.000274762
291163.340,2511.761,-0.022848,-0.000148979
291173.790,2511.597,-0.022533,-0.000009324
291184.240,2511.348,-0.018555,0.000258053
291194.690,2511.341,-0.000361,0.000100461
291205.140,2511.384,0.009788,-0.000217234
291215.591,2511.349,0.005602,-0.000474918
291226.041,2511.239,-0.001474,-0.000690768
291236.491,2511.072,-0.018356,-0.000903265
291246.941,2510.733,-0.041000,-0.000918795
291257.391,2510.205,-0.061080,-0.000699753
291267.842,2509.565,-0.074644,-0.000354087
291278.292,2508.902,-0.078996,0.000001404
291288.742,2508.210,-0.072224,0.000398905
291299.192,2507.622,-0.056319,0.000642258
291309.642,2507.129,-0.038307,0.000771674
291320.093,2506.680,-0.019206,0.000898554
291330.543,2506.450,-0.000515,0.000751158
291340.993,2506.414,-0.004815,0.000414201
291351.443,2506.313,-0.006996,0.000320754
291361.893,2506.240,-0.005757,0.000266115
291372.344,2506.250,-0.008578,0.000141472
291382.794,2506.240,-0.008739,0.000099419
291393.244,2506.214,-0.004044,0.000095040
291403.694,2506.223,0.003198,0.000014807
291414.144,2506.233,0.007319,-0.000102929
291424.594,2506.306,0.009879,-0.000380177
291435.045,2506.292,0.003695,-0.000592697
291445.495,2506.162,-0.012705,-0.000683150
291455.945,2505.841,-0.032187,-0.000496161
291466.395,2505.407,-0.048336,-0.000122142
291476.845,2505.109,-0.051993,0.000055387
291487.296,2504.639,-0.047189,0.000538931
291497.746,2504.252,-0.036131,0.000965877
291508.196,2504.000,-0.019250,0.001314905
291518.646,2503.962,0.007279,0.001488076
291529.096,2504.267,0.041489,0.001246684
291539.547,2504.814,0.068623,0.000699919
291549.997,2505.510,0.081359,-0.000059316
291560.447,2506.156,0.074361,-0.000768408
291570.897,2506.690,0.047092,-0.001365260
291581.347,2506.943,0.014988,-0.001627470
291591.798,2506.883,-0.018527,-0.001547084
291602.248,2506.575,-0.046000,-0.001229314
291612.698,2506.138,-0.065830,-0.000848580
291623.148,2505.654,-0.079684,-0.000490129
291633.598,2504.975,-0.070914,0.000094347
291644.049,2504.264,-0.055409,0.000675449
291654.499,2503.641,-0.033670,0.001151227
291664.949,2503.282,-0.012715,0.001322539
291675.399,2503.281,0.004435,0.001090904
291685.849,2503.391,0.015177,0.000855019
291696.300,2503.641,0.022826,0.000537857
291706.750,2503.972,0.032015,0.000160593
291717.200,2504.319,0.035918,-0.000245484
291727.650,2504.558,0.028636,-0.000518550
291738.100,2504.684,0.017609,-0.000667712
291748.551,2504.714,0.001338,-0.000731228
291759.001,2504.632,-0.017885,-0.000670373
291769.451,2504.421,-0.035369,-0.000433475
291779.901,2504.205,-0.040899,-0.000222268
291790.351,2503.897,-0.034818,0.000088485
291800.802,2503.623,-0.022913,0.000302522
291811.252,2503.445,-0.009336,0.000340415
291821.702,2503.424,0.003924,0.000102371
291832.152,2503.345,0.011419,-0.000079175
291842.602,2503.257,0.003921,-0.000266907
291853.052,2503.182,-0.011642,-0.000466702
291863.503,2503.022,-0.027363,-0.000532215
291873.953,2502.720,-0.038858,-0.000398759
291884.403,2502.398,-0.045730,-0.000270237
291894.853,2502.028,-0.045012,-0.000108933
291905.303,2501.628,-0.037843,0.000049315
291915.754,2501.249,-0.027522,0.000123498
291926.204,2500.897,-0.025555,0.000140339
291936.654,2500.486,-0.025641,0.000290020
291947.104,2500.131,-0.026644,0.000421663
291957.554,2499.922,-0.025680,0.000413015
291968.005,2499.755,-0.028498,0.000443997
291978.455,2499.598,-0.020536,0.000556760
291988.905,2499.465,-0.007770,0.000700544
291999.355,2499.438,0.004337,0.000759121
292009.805,2499.525,0.018136,0.000727510
292020.256,2499.706,0.030586,0.000634106
292030.706,2500.036,0.038537,0.000378000
292041.156,2500.541,0.045513,-0.000131850
292051.606,2500.964,0.038863,-0.000538349
292062.056,2501.291,0.025459,-0.000847644
292072.507,2501.371,0.008910,-0.000849205
292082.957,2501.308,-0.006265,-0.000716496
292093.407,2501.185,-0.020002,-0.000565292
292103.857,2501.011,-0.031912,-0.000385633
292114.307,2500.756,-0.033543,-0.000120479
292124.758,2500.503,-0.032983,0.000113359
292135.208,2500.205,-0.025838,0.000429491
292145.658,2499.975,-0.012426,0.000668101
292156.108,2499.910,0.004610,0.000690501
292166.558,2500.002,0.021426,0.000505357
292177.009,2500.202,0.027001,0.000188561
292187.459,2500.375,0.015295,-0.000011788
292197.909,2500.464,0.009579,-0.000009943
292208.359,2500.514,0.001385,0.000103255
292218.809,2500.629,0.005395,0.000148557
292229.260,2500.829,0.011739,0.000047016
292239.710,2501.027,0.015654,-0.000071540
292250.160,2501.174,0.016493,-0.000138312
292260.610,2501.258,0.012999,-0.000124066
292271.060,2501.257,0.009880,0.000027961
292281.511,2501.317,0.011778,0.000086853
292291.961,2501.411,0.009278,0.000111399
292302.411,2501.582,0.004774,0.000057057
292312.861,2501.799,0.003230,-0.000041150
292323.311,2501.964,0.008688,-0.000074731
292333.761,2502.043,0.019457,-0.000035842
292344.212,2502.190,0.025252,-0.000179617
292354.662,2502.358,0.029902,-0.000443770
292365.112,2502.555,0.017123,-0.000844517
292375.562,2502.555,-0.006284,-0.001000527
292386.012,2502.304,-0.032579,-0.000812256
292396.463,2501.983,-0.047227,-0.000573677
292406.913,2501.590,-0.050971,-0.000297216
292417.363,2501.130,-0.049601,0.000025788
292427.813,2500.667,-0.047507,0.000349437
292438.263,2500.270,-0.032120,0.000588482
292448.714,2499.999,-0.015773,0.000655097
292459.164,2499.849,-0.002940,0.000582565
292469.614,2499.757,0.004201,0.000492641
292480.064,2499.736,0.007598,0.000371169
292490.514,2499.835,0.007223,0.000129457
292500.965,2499.873,-0.004181,0.000068787
292511.415,2499.857,-0.008388,0.000171205
292521.865,2499.835,-0.002438,0.000323421
292532.315,2499.868,0.008117,0.000409050
292542.765,2500.129,0.017331,0.000138141
292553.216,2500.353,0.021996,-0.000080744
292563.666,2500.460,0.022725,-0.000136927
292574.116,2500.537,0.020582,-0.000171280
292584.566,2500.617,0.007931,-0.000206158
292595.016,2500.620,-0.004385,-0.000073799
292605.467,2500.689,-0.007156,-0.000024465
292615.917,2500.778,-0.003470,-0.000017444
292626.367,2500.859,-0.000346,-0.000024607
292636.817,2500.907,0.002891,-0.000004059
292647.267,2500.868,0.013559,0.000116916
292657.718,2500.920,0.018816,0.000056206
292668.168,2501.018,0.018092,-0.000084048
292678.618,2501.039,0.006285,-0.000069303
292689.068,2501.169,-0.005293,-0.000180843
292699.518,2501.276,-0.006598,-0.000254768
292709.969,2501.296,-0.005342,-0.000246265
292720.419,2501.275,-0.003087,-0.000242625
292730.869,2501.159,0.000970,-0.000159482
292741.319,2500.990,-0.000602,-0.000034678
292751.769,2500.947,-0.006392,-0.000112370
292762.219,2500.870,-0.012947,-0.000117085
292772.670,2500.751,-0.016304,-0.000045541
292783.120,2500.632,-0.017277,0.000030265
292793.570,2500.529,-0.016649,0.000085285
292804.020,2500.421,-0.013289,0.000159262
292814.470,2500.312,-0.005403,0.000236396
292824.921,2500.200,0.007377,0.000308311
292835.371,2500.223,0.008281,0.000180764
292845.821,2500.227,0.000374,0.000157915
292856.271,2500.189,-0.005026,0.000295654
292866.721,2500.290,-0.001193,0.000274304
292877.172,2500.470,0.009706,0.000137296
292887.622,2500.636,0.020305,-0.000013545
292898.072,2500.829,0.021946,-0.000256576
292908.522,2500.938,0.019286,-0.000418551
292918.972,2500.914,0.007243,-0.000408487
292929.423,2500.845,-0.005529,-0.000342261
292939.873,2500.731,-0.017462,-0.000200814
292950.323,2500.604,-0.025191,-0.000023844
292960.773,2500.531,-0.025686,0.000084323
292971.223,2500.452,-0.020422,0.000206931
292981.674,2500.347,-0.006723,0.000364395
292992.124,2500.269,0.013414,0.000452390
293002.574,2500.280,0.026284,0.000389720
293013.024,2500.487,0.027089,0.000044559
293023.474,2500.687,0.017537,-0.000247530
293033.925,2500.808,0.004813,-0.000390470
293044.375,2500.838,-0.008664,-0.000387155
293054.825,2500.751,-0.019183,-0.000201683
293065.275,2500.576,-0.019424,0.000122913
293075.725,2500.478,-0.013593,0.000326386
293086.176,2500.458,-0.000413,0.000413189
293096.626,2500.557,0.014287,0.000307427
293107.076,2500.643,0.018410,0.000238204
293117.526,2500.724,0.019554,0.000222453
293127.976,2500.918,0.021656,0.000057661
293138.427,2501.161,0.020490,-0.000179671
293148.877,2501.363,0.016809,-0.000375792
293159.327,2501.526,0.007222,-0.000557820
293169.777,2501.559,-0.002205,-0.000594057
293180.227,2501.492,-0.011491,-0.000548187
293190.677,2501.321,-0.018052,-0.000410264
293201.128,2501.067,-0.021408,-0.000203156
293211.578,2500.175,-0.056842,0.001187091
293222.028,2499.748,-0.053385,0.002194789
293232.478,2500.308,0.005876,0.001854331
293242.928,2500.920,0.053007,0.001539630
293253.379,2501.553,0.095188,0.001281692
293263.829,2502.365,0.122507,0.000807917
293274.279,2503.331,0.128022,0.000166284
293284.729,2504.425,0.122864,-0.000655634
293295.179,2505.363,0.095133,-0.001264135
293305.630,2506.097,0.053203,-0.001609288
293316.080,2506.603,0.007201,-0.001676907
293326.530,2506.857,-0.031525,-0.001453813
293336.980,2506.895,-0.047448,-0.001047238
293347.430,2506.651,-0.031203,-0.000428664
293357.881,2505.989,0.022990,0.000555917
293368.331,2506.044,0.029026,0.000239203
293378.781,2506.425,-0.000160,-0.000497830
293389.231,2506.306,-0.003406,-0.000388271
293399.681,2506.062,-0.014483,-0.000114893
293410.132,2505.905,-0.019963,0.000034485
293420.582,2505.753,-0.024775,0.000220365
293431.032,2505.782,-0.023818,0.000164517
293441.482,2505.704,-0.010303,0.000286799
293451.932,2505.605,0.003682,0.000423578
293462.383,2505.612,0.019485,0.000386828
293472.833,2505.695,0.027811,0.000235095
293483.283,2505.857,0.022328,-0.000001676
293493.733,2506.045,0.011102,-0.000225505
293504.183,2506.158,0.000561,-0.000303455
293514.634,2506.185,-0.007205,-0.000249499
293525.084,2506.044,-0.018580,0.000097157
293535.534,2506.137,-0.007983,0.000066989
293545.984,2506.097,0.006434,0.000197427
293556.434,2506.073,0.008650,0.000293820
293566.885,2506.178,0.019295,0.000200668
293577.335,2506.432,0.021717,-0.000144209
293587.785,2506.626,0.020477,-0.000425051
293598.235,2506.692,0.012237,-0.000565386
293608.685,2506.616,-0.008722,-0.000505518
293619.135,2506.411,-0.025373,-0.000224813
293629.586,2506.259,-0.028132,-0.000027552
293640.036,2506.187,-0.023376,0.000018692
293650.486,2506.075,-0.016080,0.000096096
293660.936,2505.848,-0.010114,0.000350890
293671.386,2505.651,0.002532,0.000581016
293681.837,2505.767,0.001885,0.000381231
293692.287,2505.732,0.010346,0.000514453
293702.737,2505.831,0.023644,0.000475557
293713.187,2506.200,0.025404,0.000043409
293723.637,2506.534,0.021449,-0.000311100
293734.088,2506.751,0.013656,-0.000503634
293744.538,2506.813,0.008518,-0.000514259
293754.988,2506.704,0.005625,-0.000336586
293765.438,2506.595,-0.002540,-0.000208422
293775.888,2506.595,-0.014821,-0.000252446
293786.339,2506.600,-0.022095,-0.000303855
293796.789,2506.468,-0.023134,-0.000167877
293807.239,2506.152,-0.021047,0.000237517
293817.689,2506.004,-0.011862,0.000375625
293828.139,2505.849,-0.004330,0.000565980
293838.590,2505.788,0.007322,0.000676609
293849.040,2505.972,0.016742,0.000466881
293859.490,2506.182,0.018731,0.000294054
293869.940,2506.528,0.027441,-0.000072879
293880.390,2506.821,0.029447,-0.000404662
293890.841,2506.949,0.019755,-0.000531102
293901.291,2506.900,0.005839,-0.000409285
293911.741,2506.773,-0.008724,-0.000160093
293922.191,2506.642,-0.023540,0.000156262
293932.641,2506.474,-0.033982,0.000663644
293943.092,2506.417,-0.021387,0.001145359
293953.542,2506.574,0.012407,0.001396368
293963.992,2506.971,0.042577,0.001376402
293974.442,2507.456,0.076729,0.001338674
293984.892,2508.284,0.105987,0.000840364
293995.343,2509.285,0.118262,0.000118989
294005.793,2510.280,0.114010,-0.000588481
294016.243,2511.265,0.081814,-0.001306823
294026.693,2512.048,0.050527,-0.001797671
294037.143,2512.417,0.015557,-0.001812985
294047.593,2512.478,-0.015701,-0.001540610
294058.044,2512.319,-0.035793,-0.001111605
294068.494,2511.934,-0.044147,-0.000485672
294078.944,2511.497,-0.037869,0.000111257
294089.394,2511.239,-0.028616,0.000373292
294099.844,2511.209,-0.010038,0.000245230
294110.295,2511.215,0.012977,-0.000026975
294120.745,2511.160,0.018108,-0.000296757
294131.195,2511.075,0.003296,-0.000559731
294141.645,2510.926,-0.012778,-0.000750449
294152.095,2510.633,-0.033344,-0.000762170
294162.546,2510.104,-0.058372,-0.000407931
294172.996,2509.563,-0.079254,0.000018640
294183.446,2509.022,-0.072496,0.000501240
294193.896,2508.501,-0.056959,0.001001452
294204.346,2508.162,-0.028256,0.001295253
294214.797,2507.993,0.009077,0.001406650
294225.247,2508.071,0.040190,0.001220362
294235.697,2508.402,0.058132,0.000745555
294246.147,2508.952,0.055482,0.000035951
294256.597,2509.514,0.045005,-0.000640524
294267.048,2509.872,0.031854,-0.001049955
294277.498,2510.128,0.013473,-0.001448501
294287.948,2510.287,-0.011276,-0.001907694
294298.398,2510.005,-0.039339,-0.001920240
294308.848,2509.222,-0.068033,-0.001373299
294319.299,2508.429,-0.085956,-0.001005593
294329.749,2507.626,-0.099100,-0.000776495
294340.199,2506.663,-0.099597,-0.000424125
294350.649,2505.640,-0.102943,-0.000067581
294361.099,2504.514,-0.104161,0.000466160
294371.550,2503.524,-0.090465,0.000842945
294382.000,2502.675,-0.071525,0.001083065
294392.450,2502.007,-0.050512,0.001154593
294402.900,2501.539,-0.034160,0.001053447
294413.350,2501.218,-0.021183,0.000871862
294423.801,2501.152,-0.011069,0.000398009
294434.251,2501.084,-0.010987,-0.000004242
294444.701,2500.859,-0.009098,-0.000142552
294455.151,2500.516,-0.010739,-0.000116032
294465.601,2500.247,-0.030235,-0.000175327
294476.051,2499.961,-0.045581,-0.000129881
294486.502,2499.733,-0.046744,-0.000160348
294496.952,2499.304,-0.043370,0.000106649
294507.402,2498.933,-0.029648,0.000239995
294517.852,2498.669,-0.023551,0.000184269
294528.302,2498.323,-0.020141,0.000286814
294538.753,2497.990,-0.018403,0.000421942
294549.203,2497.724,-0.015532,0.000535621
294559.653,2497.613,-0.012094,0.000499165
294570.103,2497.638,-0.013607,0.000352612
294580.553,2497.598,-0.010595,0.000405517
294591.004,2497.570,-0.004356,0.000510352
294601.454,2497.536,0.007783,0.000695639
294611.904,2497.586,0.023894,0.000819114
294622.354,2497.898,0.036830,0.000603059
294632.804,2498.465,0.045609,0.000030240
294643.255,2498.871,0.047972,-0.000296894
294653.705,2499.263,0.033821,-0.000634983
294664.155,2499.469,0.018353,-0.000715199
294674.605,2499.509,0.005121,-0.000596746
294685.055,2499.408,-0.010227,-0.000292755
294695.506,2499.322,-0.019416,-0.000003762
294705.956,2499.364,-0.017605,0.000086977
294716.406,2499.489,-0.004222,0.000005272
294726.856,2499.559,0.009618,-0.000074040
294737.306,2499.472,0.013689,0.000035961
294747.757,2499.353,0.014720,0.000192244
294758.207,2499.406,0.017155,0.000090761
294768.657,2499.584,0.010874,-0.000189200
294779.107,2499.865,0.001385,-0.000643147
294789.557,2500.067,0.000592,-0.001092012
294800.008,2500.074,-0.007522,-0.001457230
294810.458,2499.656,-0.032475,-0.001355877
294820.908,2498.942,-0.057741,-0.000922961
294831.358,2498.171,-0.067420,-0.000512349
294841.808,2497.479,-0.075126,-0.000310349
294852.259,2496.719,-0.092390,0.000014113
294862.709,2495.899,-0.104726,0.000548542
294873.159,2495.081,-0.091676,0.001218379
294883.609,2494.516,-0.045568,0.001567244
294894.059,2494.299,0.004423,0.001389671
294904.510,2494.335,0.035889,0.000857120
294914.960,2494.458,0.047860,0.000246418
294925.410,2494.655,0.032361,-0.000414227
294935.860,2494.804,-0.000982,-0.000931708
294946.310,2494.613,-0.035191,-0.000871857
294956.760,2494.105,-0.054659,-0.000306495
294967.211,2493.602,-0.066291,0.000278095
294977.661,2493.207,-0.071037,0.000807064
294988.111,2492.860,-0.052721,0.001413945
294998.561,2492.567,-0.007853,0.002080304
295009.011,2492.621,0.046328,0.002345568
295019.462,2493.203,0.093087,0.001963801
295029.912,2494.221,0.115171,0.001101778
295040.362,2495.338,0.119068,0.000266346
295050.812,2496.541,0.116956,-0.000652424
295061.262,2497.572,0.095958,-0.001366320
295071.713,2498.323,0.062010,-0.001763011
295082.163,2498.815,0.024895,-0.001925234
295092.613,2499.007,-0.004455,-0.001842668
295103.063,2498.938,-0.028064,-0.001606964
295113.513,2498.611,-0.045815,-0.001202412
295123.964,2498.112,-0.054081,-0.000723483
295134.414,2497.551,-0.055734,-0.000292505
295144.864,2496.956,-0.051642,0.000111775
295155.314,2496.430,-0.044596,0.000388721
295165.764,2495.966,-0.039431,0.000618000
295176.215,2495.590,-0.028844,0.000800859
295186.665,2495.340,-0.017390,0.000899858
295197.115,2495.300,-0.010828,0.000808124
295207.565,2495.284,0.004652,0.000808370
295218.015,2495.399,0.021700,0.000683058
295228.466,2495.537,0.026106,0.000620741
295238.916,2495.650,0.020450,0.000766911
295249.366,2495.821,0.019123,0.001038195
295259.816,2496.143,0.028463,0.001293261
295270.266,2496.790,0.051064,0.001211746
295280.717,2497.566,0.072599,0.001072931
295291.167,2498.434,0.091755,0.000912237
295301.617,2499.448,0.109581,0.000610977
295312.067,2500.520,0.122912,0.000261007
295322.517,2501.630,0.122801,-0.000133160
295332.968,2502.740,0.113840,-0.000529332
295343.418,2503.802,0.094387,-0.000882428
295353.868,2504.773,0.068359,-0.001152342
295364.318,2505.540,0.042633,-0.001190216
295374.768,2505.988,0.030685,-0.000859318
295385.218,2506.300,0.032616,-0.000481691
295395.669,2506.671,0.039599,-0.000362417
295406.119,2507.031,0.039502,-0.000344141
295416.569,2507.433,0.032112,-0.000461076
295427.019,2507.715,0.030198,-0.000458205
295437.469,2508.021,0.029768,-0.000608368
295447.920,2508.193,0.016257,-0.000639792
295458.370,2508.276,0.003542,-0.000591246
295468.820,2508.304,-0.003738,-0.000533699
295479.270,2508.311,-0.009606,-0.000533604
295489.720,2508.192,-0.015928,-0.000413138
295500.171,2508.002,-0.020382,-0.000239743
295510.621,2507.786,-0.019155,-0.000073287
295521.071,2507.486,-0.020728,0.000220023
295531.521,2507.270,-0.020382,0.000428844
295541.971,2507.158,-0.015966,0.000555006
295552.422,2507.174,0.001257,0.000528967
295562.872,2507.200,0.009813,0.000535858
295573.322,2507.333,0.016305,0.000445147
295583.772,2507.535,0.020061,0.000316325
295594.222,2507.758,0.033541,0.000173189
295604.673,2507.987,0.032173,0.000024078
295615.123,2508.285,0.025945,-0.000212708
295625.573,2508.574,0.018273,-0.000440763
295636.023,2508.737,0.010188,-0.000510982
